structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1545508,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8726
3000532,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8727
1064898,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8728
1094666,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8729
1122276,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8730
1497009,BIN,,,Expired,,,,,,Active,,,,Expired,,,,Active,,Expired,,,,8731
1103132,BIN,,,,,,,,,,,,,,,,,Active,,,,,,8732
1443303,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8733
1282085,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,8734
1031704,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,8735
1045837,BIN,,,Expired,,,,,,,,,,Expired,,Active,,Active,,Expired,,,,8736
1546681,BIN,,,Active,,,,,,,,,,Active,,Expired,,Active,,Active,,,,8737
1114503,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8738
1475879,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8739
1170894,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-089813,,,8740
1502827,BIN,,,Active,,Active,,,,,,,,Active,,,,Active,,Active,,Active,,8741
1064194,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8742
1217901,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8743
1508388,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Expired,,,,8744
1443085,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8745
1483036,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8746
1154200,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,8747
1004645,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8748
1103301,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8749
1375579,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,,,,,8750
1509297,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8751
1240313,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,8752
1409644,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8753
1533550,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,8754
1030631,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8755
1325560,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,8756
1391003,BIN,,,Active,,,,,,,,,,Active,,,,,,Deficient,CF-2025-029420,,,8757
1019417,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8758
1365470,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8759
1022136,BIN,,,Active,,,,,,,,,,,,Deficient,,,,,,,,8760
1050959,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8761
2001179,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8762
1467729,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8763
1464346,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8764
1447178,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8765
1060523,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8766
1429382,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8767
1003899,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8768
1312747,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8769
1008621,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8770
1345486,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8771
1063423,BIN,,,Active,,,,,,,,,,Expired,,,,,,Expired,,,,8772
1297994,BIN,,,Active,,,,,,,,,,,,Expired,CF-2025-056950,,,,,,,8773
1173764,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8774
1403368,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8775
1474918,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8776
1374345,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8777
1514122,BIN,,,Expired,,,,,,,,,,Active,,Active,,Active,,Expired,,,,8778
1316844,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8779
1536596,BIN,,,Active,,,,,,Active,,,,,,Expired,,,,Expired,,,,8780
1507724,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8781
1138341,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8782
1430651,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,8783
1390268,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,8784
1404814,BIN,,,Active,,,,,,Active,,,,Active,,,,,,Active,,,,8785
1418944,BIN,,,Active,,,,,,,,,,Active,,,,Expired,,Active,,,,8786
1396297,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,,,,8787
1464453,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,CF-2025-105628,,,8788
1217627,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8789
1306678,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,,,,,8790
1490617,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8791
1522955,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,8792
1500686,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8793
1168745,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8794
1061618,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8795
1459675,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8796
1222312,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8797
1088433,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8798
1075335,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8799
1371309,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8800
1009923,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8801
1543964,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8802
1449975,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,8803
1245426,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8804
1545196,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8805
1250074,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8806
1549705,BIN,,,,,,,,,Active,,,,,,,,,,,,,,8807
1452679,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8808
1484754,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8809
1426786,BIN,,,,,,,,,,,,,,,,,Active,,Expired,,,,8810
1089385,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,8811
1305354,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8812
1022579,BIN,,,Active,,,,,,,,,,,,Deficient,CF-2025-089889,,,,,,,8813
2000209,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-121401,,,8814
1006836,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8815
1417758,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8816
1546730,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8817
1292333,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8818
1547169,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8819
1265677,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,8820
1430145,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8821
1224302,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8822
1526939,BIN,,,Active,,,,,,Active,,,,,,Active,,,,,,,,8823
1469883,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Deficient,,Active,,8824
1529141,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8825
1075942,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8826
1463828,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8827
1547665,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8828
1409757,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8829
1383326,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8830
1544922,BIN,,,Active,,,,,,Active,,,,,,,,,,Deficient,,,,8831
1250208,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8832
1238253,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8833
1082131,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8834
1549888,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8835
1460782,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,8836
1486675,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8837
1145769,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8838
1273522,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8839
1459320,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8840
3000110,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8841
1497725,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8842
1369197,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8843
1424823,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8844
1147412,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8845
1550199,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,8846
1038673,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8847
1551197,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8848
1543670,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8849
1545195,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2024-004679,,,8850
1193806,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8851
1441921,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8852
1177676,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8853
1033751,BIN,,,,,,,,,Expired,,,,,,Active,,,,,,,,8854
1544496,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8855
1260566,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8856
1038316,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8857
1019922,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8858
1471502,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,8859
1297830,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8860
1547186,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,8861
1463291,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8862
1484360,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8863
1442112,BIN,,,Active,,,,,,Expired,,,,,,,,,,,,,,8864
1541728,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8865
1423971,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,8866
1056790,BIN,,,Active,,,,,,,,,,,,,,Active,,,,,,8867
1503897,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8868
1422759,BIN,,,Active,,Active,,,,,,,,,,Active,,,,Active,,,,8869
1545130,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8870
1038569,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,Expired,,,,8871
1286551,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8872
1425113,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8873
1021377,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8874
1537990,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,8875
1279210,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8876
1057668,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8877
1359976,BIN,,,Expired,,,,,,,,,,Expired,,Expired,,,,Active,,,,8878
1509449,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8879
1534178,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8880
1533556,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,8881
1058676,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8882
1391430,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8883
1381141,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8884
1545447,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8885
1237744,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8886
1002895,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8887
1432207,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8888
1496794,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8889
1212606,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8890
1410433,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8891
1067134,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8892
1150497,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,8893
1240751,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8894
1082409,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8895
1012570,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,8896
1122805,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8897
1549987,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8898
1471873,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,8899
1546952,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,8900
1218013,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-096790,,,8901
1469453,BIN,,,Active,,,,,,Active,,,,,,,,,,Active,,,,8902
1318083,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8903
1550692,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8904
1323026,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,8905
1417147,BIN,,,Deficient,,,,,,Active,,,,,,,,Active,,,,,,8906
1063360,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8907
1386817,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8908
1547898,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8909
1542595,BIN,,,Active,,,,,,,,,,Active,,Deficient,,,,Active,,,,8910
1521074,BIN,,,Active,,,,,,Active,,,,Active,,,,,,Active,,,,8911
1493652,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8912
1191194,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8913
1323300,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8914
1100268,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8915
1049631,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8916
1433636,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8917
1080311,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,8918
1064081,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,8919
1407369,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8920
1451194,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8921
1466050,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8922
1462468,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,8923
1041929,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8924
1202216,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8925
1247863,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8926
1054515,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8927
1438285,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8928
1156286,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8929
1285742,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8930
1538402,BIN,,,Active,,,,,,,,,,Active,,,,Active,,,,,,8931
1227104,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,8932
1164754,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8933
1204879,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8934
1357894,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8935
1164531,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8936
1030188,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8937
1448392,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8938
1003514,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8939
1543154,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8940
1445255,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,8941
1022972,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8942
1084078,BIN,,,Active,,,,,,,,,,Expired,,,,Active,,Deficient,CF-2024-100030,,,8943
1542916,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8944
1547085,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8945
1421773,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8946
1304590,BIN,,,,,,,,,Active,,,,,,,,,,,,,,8947
1203242,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,8948
1386815,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8949
1007074,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8950
1080672,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8951
1266594,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,8952
1028697,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8953
1216347,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8954
1524147,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,8955
1499695,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8956
1475808,BIN,,,,,,,,,,,,,,,Active,,,,,,,,8957
1545174,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,Expired,,,,8958
3000593,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,8959
1291478,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8960
1391836,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8961
1549038,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8962
1433498,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,8963
1526571,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,8964
1255964,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8965
1489408,BIN,,,,,,,,,Active,,,,,,,,,,,,,,8966
1017854,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,8967
1388999,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8968
1514761,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8969
1466979,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,8970
1013682,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,8971
1445135,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8972
1343528,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8973
1028618,BIN,,,,,,,,,,,,,,,,,Active,,,,,,8974
1213926,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8975
1286559,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,8976
1521610,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8977
1062152,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,8978
1173322,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8979
1052110,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8980
1551354,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8981
1159891,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8982
1411017,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,8983
1203692,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8984
1478455,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8985
1489454,BIN,,,,,,,,,Active,,,,,,,,,,,,,,8986
1146075,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,8987
1405470,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,8988
1385695,BIN,,,Active,,,,,,,,,,,,Expired,,Active,,,,,,8989
1548928,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8990
1538819,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8991
1001239,BIN,,,,,,,,,,,,,,,,,,,Active,,,,8992
1503293,BIN,,,,,,,,,,,,,Active,,Active,,,,Expired,,,,8993
1310411,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,8994
1517566,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8995
1399086,BIN,,,Active,,,,,,,,,,,,,,,,,,,,8996
1541528,BIN,,,Active,,,,,,,,,,Active,,Active,,,,,,,,8997
1063529,BIN,,,Expired,CF-2025-053464,,,,,,,,,,,,,Active,,Active,,,,8998
1547345,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,8999
1547712,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,9000
1219119,BIN,,,,,,,,,,,,,,,Active,,,,,,,,9001
1066924,BIN,,,Active,,,,,,,,,,,,Expired,CF-2025-051348,,,Expired,CF-2025-051348,,,9002
1445966,BIN,,,,,,,,,,,,,,,Expired,,,,Expired,,,,9003
1229878,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9004
1391943,BIN,,,Expired,,,,,,,,,,,,,,Active,,,,,,9005
1547906,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9006
1227383,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,9007
1329565,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,9008
1391772,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,9009
1507054,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9010
1096368,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9011
1547070,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9012
1127738,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9013
1325717,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9014
1116660,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9015
1443650,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9016
1002508,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,9017
3000371,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,9018
1083982,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9019
1482558,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9020
1389027,BIN,,,,,,,,,,,,,,,,,,,Active,,,,9021
1277152,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,9022
3000010 ,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,9023
1526229,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,9024
1364645,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,Expired,,,,9025
1478514,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,9026
1394277,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9027
1404897,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9028
1202507,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9029
1241236,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9030
1386936,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9031
1514638,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9032
1191556,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9033
1122274,BIN,,,,,,,,,Active,,,,,,,,,,,,,,9034
1415746,BIN,,,Active,,,,,,,,,,,,Expired,,Active,,Expired,,,,9035
1126933,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,9036
1492076,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,9037
1043061,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9038
1412313,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9039
1115860,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9040
1408562,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,9041
1391755,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9042
1532982,BIN,,,,,,,,,,,,,,,,,,,Active,,,,9043
1448081,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,9044
1253311,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,9045
1405491,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,9046
1549998,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,9047
1501437,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9048
1419040,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9049
1486095,BIN,,,,,,,,,,,,,,,Active,,,,,,,,9050
1452500,BIN,,,Expired,CF-2025-067774,,,,,,,,,Active,,,,Active,,Deficient,CF-2025-067774,,,9051
1309361,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9052
1545538,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,9053
1038188,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,9054
1037364,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9055
1492294,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,9056
1339486,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9057
1509682,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9058
1462472,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,9059
1046712,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,9060
1156187,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9061
1199687,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,9062
1207624,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9063
1212396,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,9064
1135939,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9065
1419087,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,Expired,,,,9066
1029860,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,9067
1382280,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,9068
1463853,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9069
1538262,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9070
1037544,BIN,,,Expired,,,,,,,,,,,,,,Expired,,Active,,,,9071
1540947,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9072
1278520,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9073
1065480,BIN,,,Active,,,,,,,,,,Active,,Expired,,,,Deficient,CF-2025-100190,,,9074
1474228,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9075
1291682,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9076
1402617,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,9077
1523014,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,9078
1291659,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,9079
1535217,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9080
1066013,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9081
1543844,BIN,,,,,,,,,,,,,,,,,,,Active,,,,9082
1482529,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9083
1062615,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9084
1382945,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,9085
1529006,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9086
1437054,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,9087
1099516,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9088
1095585,BIN,,,Active,,,,,,Expired,CF-2022-082341,,,,,,,,,,,,,9089
1005615,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-109414,,,9090
1031277,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,9091
1002524,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9092
1494047,BIN,,,,,,,,,Active,,,,,,,,,,,,,,9093
1049461,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9094
1043036,BIN,,,Active,,,,,,,,,,,,,,,,,,,,9095
